MEMNAME;NAME;FORMAT;FORMATL;FORMATD;DATATYPE
CT_IDE_G5;NUM_ENQ;$;19;0;String
CT_IDE_G5;ben_nir_psa;$;18;0;String
CT_IDE_G5;ben_rng_gem;;8;0;Integer
CT_IDE_G5;id_carto;$;18;0;String
CT_IDE_G5;version;$;2;0;String
CT_IND_G5;NUM_ENQ;$;19;0;String
CT_IND_G5;DT_DEB;;8;0;Integer
CT_IND_G5;DT_FIN;;8;0;Integer
CT_IND_G5;ben_sex_cod;;2;0;Integer
CT_IND_G5;ben_nai_ann;;4;0;Integer
CT_IND_G5;age;;3;0;Integer
CT_IND_G5;cla_age_ct;$;6;0;String
CT_IND_G5;cla_age_5;$;6;0;String
CT_IND_G5;old_cod_reg;;3;0;Integer
CT_IND_G5;new_cod_reg;;3;0;Integer
CT_IND_G5;dpt;$;3;0;String
CT_IND_G5;regime;$;5;0;String
CT_IND_G5;source;$;3;0;String
CT_IND_G5;cmu;;2;0;Integer
CT_IND_G5;ben_dcd_dte;DATETIME;10;0;Date
CT_IND_G5;dcd_3112;;2;0;Integer
CT_IND_G5;ben_acs_top;;2;0;Integer
CT_IND_G5;ben_aah_top;;2;0;Integer
CT_IND_G5;ass_aah_top;;2;0;Integer
CT_IND_G5;quint_defa;;2;0;Integer
CT_IND_G5;id_carto;$;18;0;String
CT_IND_G5;sup_ABPCOIr_ind_nnexclu;;2;0;Integer
CT_IND_G5;sup_ACorti_med;;2;0;Integer
CT_IND_G5;sup_ACorti_med_nnexclu;;2;0;Integer
CT_IND_G5;sup_AINS_med;;2;0;Integer
CT_IND_G5;sup_AINS_med_nnexclu;;2;0;Integer
CT_IND_G5;sup_ALDAutr_0_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_10_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_19_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_23_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_26_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_29_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_2_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_30_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_31_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_32_ind;;2;0;Integer
CT_IND_G5;sup_ALDAutr_4_ind;;2;0;Integer
CT_IND_G5;sup_Antalg_med;;2;0;Integer
CT_IND_G5;sup_Antalg_med_nnexclu;;2;0;Integer
