MEMNAME;NAME;FORMAT;FORMATL;FORMATD;DATATYPE
MCO_CSTC;ETA_NUM;$;9;0;String
MCO_CSTC;EXE_SOI_AMD;$;6;0;String
MCO_CSTC;EXE_SOI_AMF;$;6;0;String
MCO_CSTC;EXE_SOI_DTD;DATETIME;20;0;Date
MCO_CSTC;EXE_SOI_DTF;DATETIME;20;0;Date
MCO_CSTC;IAS_RET;$;1;0;String
MCO_CSTC;NAI_RET;$;1;0;String
MCO_CSTC;NIR_ANO_17;$;17;0;String
MCO_CSTC;NIR_RET;$;1;0;String
MCO_CSTC;SEJ_NUM;$;5;0;String
MCO_CSTC;SEQ_NUM;$;8;0;String
MCO_CSTC;SEX_RET;$;1;0;String
MCO_CSTC;SOR_AM;$;8;0;String
MCO_CSTC;SOR_DAT;$;8;0;String
MCO_CSTC;NUM_ENQ;$;5;0;String
