MEMNAME;NAME;FORMAT;FORMATL;FORMATD;DATATYPE
DA_PRA_R;ACT_CAB_COD;;2;0;Integer
DA_PRA_R;CAB_REF_DSD;;2;0;Integer
DA_PRA_R;CAB_REF_DSF;;2;0;Integer
DA_PRA_R;CAI_NUM;;3;0;Integer
DA_PRA_R;CES_CES_COD;;4;0;Integer
DA_PRA_R;CNV_CNV_COD;;2;0;Integer
DA_PRA_R;DTE_ANN_TRT;;4;0;Integer
DA_PRA_R;DTE_MOI_FIN;;2;0;Integer
DA_PRA_R;EXC_ANT_DSD;;8;0;Integer
DA_PRA_R;EXC_ANT_MTF;;2;0;Integer
DA_PRA_R;EXC_ANT_NAT;;2;0;Integer
DA_PRA_R;EXC_EFF_DSD;;8;0;Integer
DA_PRA_R;EXC_EXC_NAT;;2;0;Integer
DA_PRA_R;EXC_FIN_MTF;;2;0;Integer
DA_PRA_R;FIS_CAI_NUM;;4;0;Integer
DA_PRA_R;FIS_PFS_NUM;;8;0;Integer
DA_PRA_R;FIS_URC_COD;;4;0;Integer
DA_PRA_R;IPP_ANN_NAI;;4;0;Integer
DA_PRA_R;IPP_IDV_CLE;;4;0;Integer
DA_PRA_R;IPP_IDV_NUM;;3;0;Integer
DA_PRA_R;IPP_SEX_COD;;2;0;Integer
DA_PRA_R;LAB_CAT_COD;;2;0;Integer
DA_PRA_R;PFS_ACP_DSD;;8;0;Integer
DA_PRA_R;PFS_AMB_NBR;;2;0;Integer
DA_PRA_R;PFS_CAT_COD;;2;0;Integer
DA_PRA_R;PFS_COD_POS;;6;0;Integer
DA_PRA_R;PFS_CPL_ADR;$;30;0;String
DA_PRA_R;PFS_CPL_VOI;$;2;0;String
DA_PRA_R;PFS_EXC_COM;;3;0;Integer
DA_PRA_R;PFS_FIN_NUM;$;2;0;String
DA_PRA_R;PFS_FIN_NUN_C;$;9;0;String
DA_PRA_R;PFS_INS_DSD;;8;0;Integer
DA_PRA_R;PFS_LIB_COM;$;30;0;String
DA_PRA_R;PFS_LIB_VOI;$;30;0;String
DA_PRA_R;PFS_LIE_DIT;$;20;0;String
DA_PRA_R;PFS_MAJ_DAT;;3;0;Integer
DA_PRA_R;PFS_NUM_VOI;;4;0;Integer
DA_PRA_R;PFS_PFS_CLE;;2;0;Integer
DA_PRA_R;PFS_PFS_NUM;$;2;0;String
DA_PRA_R;PFS_PRA_SPE;;2;0;Integer
DA_PRA_R;PFS_SCN_COD;$;2;0;String
DA_PRA_R;PFS_SPE_ANT;;2;0;Integer
DA_PRA_R;PFS_TXI_NBR;;2;0;Integer
DA_PRA_R;PFS_TYP_VOI;$;4;0;String
DA_PRA_R;PFS_VSL_NBR;;2;0;Integer
DA_PRA_R;PRA_CIV_COD;;2;0;Integer
DA_PRA_R;PRA_DIP_NBR;$;2;0;Integer
DA_PRA_R;PRA_IDP_DDP;;2;0;Integer
DA_PRA_R;PRA_IDP_SAL;;2;0;Integer
DA_PRA_R;PRA_MEP_COD;;4;0;Integer
DA_PRA_R;PRA_SAL_NBR;;2;0;Integer
DA_PRA_R;PRA_SAL_SPE1;;2;0;Integer
DA_PRA_R;PRA_SAL_SPE2;;2;0;Integer
DA_PRA_R;PRA_SAL_SPE3;;2;0;Integer
DA_PRA_R;PRA_SAL_SPE4;;2;0;Integer
DA_PRA_R;PRA_SAL_SPE5;;2;0;Integer
DA_PRA_R;PRA_SAL_SPE6;;2;0;Integer
DA_PRA_R;PRA_TOP_REF;;2;0;Integer
DA_PRA_R;PRS_CTP_COD;$;10;0;String
DA_PRA_R;PRS_CTP_DSD;;5;0;Integer
DA_PRA_R;PRS_SIR_NUM;;14;0;Integer
DA_PRA_R;STA_CAI_NUM;;4;0;Integer
DA_PRA_R;STA_CTR_NUM;;2;0;Integer
DA_PRA_R;STA_PFS_NUM;$;10;0;String
DA_PRA_R;T733_CTR_NUM;;2;0;Integer
DA_PRA_R;T733_STA_URC;;2;0;Integer
DA_PRA_R;TRT_SNI_COD;;2;0;Integer
IR_IMB_R;ID;$;8;0;Integer
IR_IMB_R;BEN_NIR_PSA;$;2;0;String
IR_IMB_R;BEN_RNG_GEM;;2;0;Integer
IR_IMB_R;IMB_ALD_DTD;DATETIME;20;0;Date
IR_IMB_R;IMB_ALD_DTF;DATETIME;20;0;Date
IR_IMB_R;IMB_ALD_NUM;;2;0;Integer
IR_IMB_R;IMB_ETM_NAT;;2;0;Integer
IR_IMB_R;IMB_MLP_BTR;$;2;0;String
IR_IMB_R;IMB_MLP_TAB;$;2;0;String
IR_IMB_R;IMB_SDR_LOP;$;2;0;String
IR_IMB_R;INS_DTE;$;2;0;String
IR_IMB_R;MED_MTF_COD;$;2;0;String
IR_IMB_R;MED_NCL_IDT;$;2;0;String
IR_IMB_R;UPD_DTE;$;2;0;String
